Epoch,Loss,Recall,Time
0,48773.793,0.04124479961572419,0:00:33.922534
1,44636.098,0.10476232131929823,0:00:34.303105
2,42448.598,0.11827323996108433,0:00:34.442895
3,38844.7,0.10152638802929884,0:00:34.769044
4,35210.312,0.11866515248849625,0:00:34.406306
5,31278.695,0.1057226979792157,0:00:34.312657
6,27283.678,0.11205098694273179,0:00:34.122638
7,23164.656,0.10208447990219399,0:00:33.806206
8,19190.41,0.1045747920515233,0:00:33.903395
9,15522.643,0.10292855887319874,0:00:33.559274
10,12327.768,0.09972627915980334,0:00:33.857825
11,9906.732,0.10074297531857154,0:00:33.692375
12,8004.3613,0.09599405686230603,0:00:33.565523
13,6934.6133,0.09903574354679115,0:00:34.006100
14,6187.2104,0.09770603739203426,0:00:33.849535
