Epoch,Loss,Recall,Time
0,36620.19,0.04202786362230432,0:00:37.947499
1,21056.934,0.11811172347304616,0:00:36.331747
2,18186.836,0.10123203428671251,0:00:36.693811
3,16544.258,0.08566114913364149,0:00:36.014647
4,14544.873,0.09653003192842353,0:00:36.383660
5,14211.928,0.090238648251251,0:00:35.663586
6,12956.12,0.09579525734289966,0:00:35.773293
7,12950.075,0.09419631555383508,0:00:36.425546
8,12111.339,0.09547936987500527,0:00:35.893933
9,12212.433,0.09661285904372663,0:00:35.739374
10,11445.463,0.09556525830078753,0:00:35.889994
11,11759.771,0.09845382576332991,0:00:35.195845
12,11119.237,0.0968082983875572,0:00:36.042573
13,11501.031,0.09784460557906768,0:00:36.159259
14,10880.892,0.09778615511850806,0:00:36.280935
