Epoch,Loss,Recall,Time
0,17513863000.0,0.03750840479796995,0:00:35.407589
1,16651424000.0,0.07746944546990243,0:00:33.105443
2,15800162000.0,0.08290809716093317,0:00:34.521571
3,14909994000.0,0.06919987546397836,0:00:34.054502
4,14054825000.0,0.09603405199633612,0:00:33.731788
5,13134095000.0,0.08062446974850748,0:00:34.421212
6,12231164000.0,0.08872967982409123,0:00:33.394936
7,11341127000.0,0.08517353575045856,0:00:33.598521
8,10343737000.0,0.0874666916742527,0:00:33.482217
9,9437378000.0,0.08528388108015236,0:00:33.664083
10,8548709400.0,0.0807633609899948,0:00:33.426082
11,7606520000.0,0.08496821405025004,0:00:32.876402
12,6842591000.0,0.0782886562187261,0:00:33.429488
13,5974698500.0,0.0805909131006259,0:00:33.482814
14,5276779000.0,0.07187035214451135,0:00:33.238245
