Epoch,Loss,Recall,Time
0,12988.627,0.04242957478831826,0:00:33.802593
1,5683.618,0.11712781603052186,0:00:32.927889
2,5186.604,0.11748993529222218,0:00:33.091455
3,5661.729,0.06476445786705215,0:00:33.285933
4,4953.383,0.11964525019493084,0:00:32.745405
5,5573.1294,0.08540707650000293,0:00:32.768332
6,4966.8906,0.11617798289842196,0:00:33.990072
7,5543.276,0.09149556455161871,0:00:32.903961
8,4981.4985,0.11269924125714066,0:00:32.866056
9,5464.91,0.09463319880092018,0:00:33.238064
10,4986.115,0.11012800692200825,0:00:33.445547
11,5409.8545,0.09551466213381726,0:00:33.174260
12,5007.1943,0.10694237882683606,0:00:33.054552
13,5371.031,0.09752611087622721,0:00:32.944622
14,5031.5903,0.10410090914270624,0:00:33.087846
