Epoch,Loss,Recall,Time
0,6850.686,0.04244767233592191,0:00:35.302416
1,1396.6709,0.11767969157372345,0:00:33.659482
2,683.12915,0.10233872339042153,0:00:34.128459
3,420.36533,0.09118841990689656,0:00:34.273757
4,351.25143,0.10862016137806771,0:00:33.932455
5,359.17944,0.10137796690024568,0:00:33.281400
6,335.64645,0.11116742683817431,0:00:33.457957
7,336.99295,0.10853055834515796,0:00:33.584485
8,325.59128,0.11641611803795812,0:00:33.744564
9,325.2119,0.1139756204776474,0:00:33.614136
10,315.67627,0.11728643438712655,0:00:33.545077
11,314.30023,0.1179156932911902,0:00:33.886311
12,307.6386,0.11691760880375975,0:00:33.611015
13,305.31378,0.11674533020320879,0:00:33.468952
14,300.66235,0.1159552016870554,0:00:33.031164
