Epoch,Loss,Recall,Time
0,25729224.0,0.042286425218514806,0:00:34.501512
1,24839598.0,0.0738636947217634,0:00:32.513541
2,23909666.0,0.06414106916800837,0:00:33.015687
3,22971796.0,0.0715722873394443,0:00:33.724036
4,22088656.0,0.08480693464884899,0:00:33.407406
5,21085918.0,0.08212921440564232,0:00:33.107578
6,20203406.0,0.07949855264027021,0:00:33.138166
7,19185146.0,0.08455020216572022,0:00:32.780027
8,18148256.0,0.08009098007335479,0:00:33.165093
9,17111818.0,0.08375474172219026,0:00:32.965111
10,16104662.0,0.07680252643949077,0:00:33.036423
11,15246066.0,0.0830576497622771,0:00:32.722484
12,14326756.0,0.0740572527388072,0:00:32.496291
13,13546123.0,0.07529748003588575,0:00:32.678049
14,12672641.0,0.07035654049270107,0:00:32.807697
