Epoch,Loss,Recall,Time
0,182888420.0,0.04213747954778161,0:00:34.927448
1,174073580.0,0.0887972006966169,0:00:35.008151
2,164799120.0,0.08443226472717465,0:00:34.562990
3,156120740.0,0.07192654901255385,0:00:34.636348
4,146829700.0,0.08188258791815892,0:00:34.598234
5,137541400.0,0.0944874978974415,0:00:34.338854
6,128907640.0,0.09007079306913432,0:00:34.585440
7,117742490.0,0.08729174430094147,0:00:34.687175
8,108574264.0,0.09217787813857996,0:00:34.272889
9,99248360.0,0.08939809150161918,0:00:34.208135
10,88932110.0,0.09236539085648562,0:00:35.126803
11,80081740.0,0.08884286392953032,0:00:34.786418
12,72533224.0,0.09014502780720181,0:00:34.747101
13,65366056.0,0.0886584993440727,0:00:34.552497
14,58020744.0,0.08696347621001489,0:00:34.309928
