Epoch,Loss,Recall,Time
0,7775.824,0.043130172640252366,0:00:34.401925
1,2064.6978,0.11649433802921624,0:00:32.979782
2,1615.6796,0.10488223703707718,0:00:33.550243
3,1457.761,0.08748649727648308,0:00:33.666929
4,1275.564,0.11050483129417472,0:00:33.790592
5,1313.0339,0.0923522986099954,0:00:32.907959
6,1198.2485,0.11076361952420656,0:00:33.214136
7,1223.5986,0.09398201362662131,0:00:33.014673
8,1138.967,0.11024499161614303,0:00:33.422584
9,1161.2697,0.09581952394542957,0:00:32.944857
10,1089.7988,0.1095628209819948,0:00:33.259029
11,1115.6133,0.09717743948639547,0:00:33.219122
12,1057.446,0.11015448402601329,0:00:33.228096
13,1084.7759,0.0994166890314713,0:00:33.348779
14,1034.7045,0.10943929492772202,0:00:32.913942
