Epoch,Loss,Recall,Time
0,1684372.5,0.03739767056659142,0:00:34.685971
1,761643.56,0.07919414806710048,0:00:34.542465
2,494961.9,0.11841185194687365,0:00:34.953692
3,367455.2,0.08579694273948842,0:00:35.183669
4,281934.94,0.11671154442780961,0:00:34.921058
5,235402.4,0.0905902123025481,0:00:34.897816
6,197760.39,0.11816998444904604,0:00:34.552575
7,176282.12,0.09393336997543095,0:00:34.779341
8,159134.45,0.12118554175198298,0:00:34.368809
9,146373.14,0.09947451884860888,0:00:34.707996
10,130515.46,0.12052489369575592,0:00:34.692605
11,121299.68,0.10490772081232676,0:00:34.812101
12,111825.195,0.1172008401504584,0:00:34.945479
13,105011.82,0.10862650186224727,0:00:35.181593
14,102328.64,0.11622493556829525,0:00:34.689195
