Epoch,Loss,Recall,Time
0,20111.852,0.043099420099681506,0:00:38.038205
1,11656.846,0.11701462394586709,0:00:35.790248
2,10218.577,0.1150371062311581,0:00:35.989612
3,10702.755,0.06232206454150478,0:00:36.441538
4,8843.826,0.11826884916809108,0:00:35.728478
5,9719.327,0.06633305735124825,0:00:36.136314
6,8450.259,0.11716651088184095,0:00:36.062519
7,9169.448,0.07057577451018912,0:00:36.033595
8,8298.759,0.11657191117069012,0:00:35.353383
9,8791.676,0.07482052257448872,0:00:35.989710
10,8234.981,0.11630334557552807,0:00:36.352756
11,8555.306,0.08111968095425429,0:00:36.090444
12,8207.193,0.11414893079082335,0:00:35.935831
13,8391.815,0.08845832991144637,0:00:35.877011
14,8188.64,0.11351927996528619,0:00:35.671551
