Epoch,Loss,Recall,Time
0,59276.88,0.042901679123688134,0:00:33.920129
1,50249.504,0.08877422627223872,0:00:33.834722
2,44240.863,0.11725064685520423,0:00:34.008751
3,43374.125,0.08868220220262332,0:00:33.926501
4,40107.676,0.11775308066603225,0:00:33.971437
5,39492.02,0.09287079837399455,0:00:34.167275
6,37179.32,0.11743706345439922,0:00:33.994774
7,36215.44,0.09498289034158396,0:00:33.408166
8,34200.617,0.11164201973066482,0:00:33.027817
9,33142.47,0.09422704201266623,0:00:32.880534
10,31230.596,0.10537568433653081,0:00:33.567211
11,30141.547,0.09293924803577341,0:00:33.412098
12,28352.777,0.10221244508081333,0:00:33.703457
13,27250.305,0.09042203259026015,0:00:33.933706
14,25582.059,0.10091870111687444,0:00:34.009460
