Epoch,Loss,Recall,Time
0,63799.605,0.04302051037160748,0:00:38.105053
1,9842.733,0.11598340808426667,0:00:36.137570
2,3503.7205,0.10620942355786119,0:00:36.493366
3,1816.8873,0.0944433996564217,0:00:36.334816
4,942.051,0.11175592479363973,0:00:36.539217
5,1132.4513,0.09832611541912624,0:00:36.151270
6,833.47144,0.11226984949221325,0:00:36.201155
7,932.58154,0.1020743149971008,0:00:36.658953
8,774.4036,0.11473560855542066,0:00:35.666541
9,821.1455,0.10423472630958848,0:00:35.870033
10,738.52185,0.11644249039205012,0:00:36.463446
11,762.73987,0.10850330889350929,0:00:36.122358
12,711.61285,0.11641831480137395,0:00:35.872022
13,716.7984,0.11445167625894279,0:00:36.464443
14,688.47736,0.11579893708952353,0:00:35.881994
