Epoch,Loss,Recall,Time
0,7331425.5,0.04171112059619278,0:00:34.401565
1,1674272.8,0.07414840545774651,0:00:34.034377
2,1116980.9,0.09287056889231812,0:00:34.111571
3,950551.94,0.08606227462858705,0:00:33.076524
4,890637.56,0.09770353960432926,0:00:32.740806
5,837079.8,0.08859721837047889,0:00:32.844588
6,773076.56,0.09619143063161056,0:00:32.767378
7,722499.56,0.09086848456245648,0:00:32.577272
8,696807.56,0.09686628142256981,0:00:32.441429
9,659679.8,0.0896934738275639,0:00:32.073836
10,626801.2,0.08945072214287979,0:00:32.852618
11,588947.9,0.08768176051441126,0:00:32.706247
12,558706.2,0.08907026904857474,0:00:32.499744
13,523719.8,0.08833250574824396,0:00:32.663815
14,507212.12,0.08099167763391943,0:00:32.673707
