Epoch,Loss,Recall,Time
0,631716540.0,0.04248292368575877,0:00:33.883122
1,87742780.0,0.05390037647803701,0:00:33.348958
2,26830318.0,0.08014681931314142,0:00:32.328086
3,16104800.0,0.05697018563222812,0:00:32.169759
4,12703746.0,0.07299682945238518,0:00:31.785555
5,10323296.0,0.05463772663523403,0:00:32.019739
6,7719942.0,0.08088331252952306,0:00:31.592495
7,5869238.5,0.05749346063919479,0:00:31.641679
8,5614640.0,0.07601275596744897,0:00:31.342246
9,4723700.5,0.05857322083810504,0:00:31.698232
10,3166122.2,0.07224215603085567,0:00:31.667884
11,2157691.0,0.06037133250088185,0:00:31.905747
12,2073322.2,0.06320746868029606,0:00:31.806805
13,2052060.2,0.06081552925132086,0:00:32.305076
14,1970066.5,0.056635318359087534,0:00:31.770109
