Epoch,Loss,Recall,Time
0,2005.0552,0.04250998962991748,0:00:34.716121
1,1130.0729,0.1181614708398988,0:00:33.907285
2,1015.27094,0.11527457132170967,0:00:34.116718
3,1085.6626,0.0628193012874026,0:00:34.490728
4,875.38477,0.11811728753520663,0:00:33.917255
5,985.6711,0.06719721952964638,0:00:33.496392
6,838.82513,0.11757048843166601,0:00:33.722770
7,937.3646,0.0714200993492255,0:00:33.425574
8,825.70685,0.11717532687150917,0:00:33.887353
9,900.33075,0.07628995698820264,0:00:33.863388
10,820.31744,0.11647215514721812,0:00:33.573178
11,868.8411,0.08354879577944103,0:00:33.632021
12,818.91614,0.11606072469263247,0:00:33.839467
13,852.22626,0.08915879111160975,0:00:33.739733
14,819.1694,0.1144973593019609,0:00:32.779303
