Epoch,Loss,Recall,Time
0,64257.72,0.04320992698577717,0:00:36.231079
1,8993.339,0.11599511518828327,0:00:34.998327
2,3308.01,0.1024662110098289,0:00:35.431254
3,1123.5576,0.09316535660513452,0:00:34.553511
4,509.3334,0.11040404741601498,0:00:34.180492
5,639.6901,0.10383973272911474,0:00:34.444894
6,411.34845,0.11356189042282322,0:00:34.295199
7,480.3047,0.10966015487789675,0:00:34.566521
8,373.01245,0.11683985597635516,0:00:34.620377
9,404.5866,0.11463527912760886,0:00:34.485772
10,348.6076,0.11736462929284959,0:00:34.321812
11,362.84195,0.11694741178014206,0:00:33.491166
12,332.03537,0.11673545883258343,0:00:34.375037
13,332.91354,0.11588895464196779,0:00:34.291497
14,317.6499,0.11561029109894858,0:00:34.252518
