Epoch,Loss,Recall,Time
0,1883.7329,0.04250758220244196,0:00:35.248702
1,733.6306,0.11704057203752653,0:00:34.186532
2,696.4747,0.10993315143960478,0:00:34.441881
3,747.9536,0.07478496351188565,0:00:34.342149
4,628.36646,0.11667313899891477,0:00:33.945184
5,709.54034,0.08207962966151269,0:00:34.171578
6,626.88306,0.11450624139714279,0:00:34.144668
7,689.3932,0.0847935601685221,0:00:34.072840
8,626.1071,0.11167321968450096,0:00:34.253370
9,678.09546,0.08855540038353704,0:00:34.034943
10,624.8535,0.10837372863065806,0:00:34.350101
11,666.46216,0.09185104093596592,0:00:34.434874
12,626.42303,0.10639594698220521,0:00:33.789600
13,658.8816,0.09400433440207348,0:00:34.379026
14,625.2632,0.10447625924249432,0:00:34.190521
