Epoch,Loss,Recall,Time
0,132006560.0,0.0376992604986656,0:00:32.441932
1,11338898.0,0.08848736361528105,0:00:32.731514
2,2512781.0,0.09438674601006,0:00:32.215242
3,1450427.8,0.08947385639460355,0:00:31.718482
4,1058862.1,0.11016716094475443,0:00:32.388210
5,908302.2,0.09551189819644484,0:00:32.364054
6,749365.1,0.10833045354641319,0:00:32.513661
7,666392.75,0.09654620911667795,0:00:32.362758
8,581850.44,0.10717603595654893,0:00:32.304010
9,525704.7,0.10042797110361838,0:00:32.439297
10,479623.28,0.09955629801827721,0:00:32.246616
11,442724.3,0.1039692465749297,0:00:32.362792
12,409618.22,0.10105302494789038,0:00:32.556844
13,385925.3,0.10033686101056098,0:00:32.718505
14,353850.25,0.08638290111833874,0:00:32.085059
