Epoch,Loss,Recall,Time
0,69450.6,0.042237036647842,0:00:38.244709
1,17500.916,0.11678674497027992,0:00:36.713204
2,9661.449,0.10390037384926083,0:00:37.225324
3,7782.934,0.09294121780907955,0:00:36.561503
4,6609.089,0.10984742478713427,0:00:36.717353
5,6599.9634,0.09664485350506903,0:00:36.648126
6,6068.762,0.11095186586373756,0:00:37.025968
7,5956.7393,0.10188818000223121,0:00:36.230109
8,5614.69,0.11374192247534454,0:00:36.697008
9,5460.884,0.10706421598593632,0:00:36.608350
10,5224.302,0.11631993397334173,0:00:36.571030
11,5091.5244,0.11239763318980064,0:00:36.527131
12,4953.2114,0.11719672669205904,0:00:36.304080
13,4874.398,0.11336213525638786,0:00:37.032053
14,4807.4517,0.1159964665707559,0:00:36.126969
