Epoch,Loss,Recall,Time
0,67401150.0,0.04509510344462594,0:00:34.145591
1,10380061.0,0.05467122419133547,0:00:33.615789
2,4167645.0,0.09409140405162195,0:00:32.225313
3,2703467.8,0.056154717047280985,0:00:32.568024
4,2262642.0,0.07622005123772706,0:00:31.546372
5,1886296.1,0.0579593366878685,0:00:32.381978
6,1615832.1,0.09336550049512855,0:00:32.350577
7,1502109.0,0.06265336670476163,0:00:32.092313
8,1467761.9,0.06880107566846343,0:00:32.391136
9,1185572.1,0.06474400541009251,0:00:32.236079
10,1125458.6,0.06331281956396546,0:00:32.314090
11,957389.75,0.06579427886966117,0:00:32.479295
12,892936.9,0.053641608207326455,0:00:32.230649
13,811519.75,0.06643089027476863,0:00:34.256141
14,723974.94,0.05283071336952463,0:00:31.914284
