Epoch,Loss,Recall,Time
0,36721.24,0.04238542299058085,0:00:35.718412
1,21444.67,0.1180934688727749,0:00:34.007323
2,18032.293,0.10102601361941918,0:00:35.210828
3,17220.018,0.0767579196773036,0:00:34.474800
4,14039.844,0.0965861116000404,0:00:34.096779
5,15282.943,0.08221566108417613,0:00:34.554521
6,12506.627,0.09666627405181707,0:00:34.552564
7,14303.888,0.08411038077384511,0:00:34.910592
8,11589.803,0.09519736956708955,0:00:34.041972
9,13586.19,0.08741036390279487,0:00:34.310208
10,11056.158,0.09524276873617121,0:00:34.125701
11,13108.88,0.08907348795881857,0:00:34.261337
12,10683.028,0.09475856901894551,0:00:34.290273
13,12777.752,0.08886539221315166,0:00:34.272295
14,10466.451,0.09516207280936555,0:00:34.527635
