Epoch,Loss,Recall,Time
0,252859.08,0.036847650826147035,0:00:34.327815
1,122336.4,0.086104489998907,0:00:34.237405
2,88565.69,0.11653125829610689,0:00:34.249444
3,72827.08,0.09386141063155476,0:00:34.242045
4,66852.5,0.11951337410696788,0:00:33.868115
5,61710.12,0.09880251028292829,0:00:34.194457
6,57643.125,0.11846334981544594,0:00:33.792107
7,56598.29,0.1017160189411021,0:00:33.878205
8,54964.426,0.11832178404515338,0:00:33.183228
9,54035.27,0.1041080080817356,0:00:33.921441
10,52896.23,0.11123546691583533,0:00:33.744018
11,51998.332,0.10486411122199595,0:00:34.285329
12,51305.258,0.11070751704307695,0:00:34.443947
13,50475.363,0.10567312550164497,0:00:35.184650
14,50120.043,0.10794692175542021,0:00:34.393913
