Epoch,Loss,Recall,Time
0,1776383600.0,0.04260659737228923,0:00:36.861318
1,1690141600.0,0.07303999869478134,0:00:35.679210
2,1607713800.0,0.07622674148424557,0:00:35.440337
3,1520500500.0,0.0696084571942074,0:00:35.801216
4,1435683200.0,0.08588294037376745,0:00:35.620192
5,1347890800.0,0.08192110514560436,0:00:35.816532
6,1250183200.0,0.07800970337720915,0:00:35.678786
7,1163630000.0,0.08383687393067633,0:00:35.528709
8,1059826900.0,0.07602537859006056,0:00:35.751819
9,965080600.0,0.08088982681074132,0:00:35.932751
10,876901000.0,0.07598543768496893,0:00:36.058813
11,795733570.0,0.07877137942395825,0:00:35.738953
12,706597800.0,0.074349373304965,0:00:35.318303
13,618739200.0,0.07815936269554286,0:00:35.341777
14,554808100.0,0.06943324080053136,0:00:35.739208
