Epoch,Loss,Recall,Time
0,121469.02,0.04290350751061508,0:00:38.506411
1,59633.15,0.11832769116264179,0:00:36.566897
2,43738.766,0.10573779930075156,0:00:36.402840
3,36733.258,0.09363768669065922,0:00:36.569633
4,34089.36,0.11292143008831325,0:00:36.882081
5,33839.133,0.09498076721772407,0:00:37.196888
6,32920.703,0.11421595815315566,0:00:36.521508
7,32674.416,0.09608270291532092,0:00:36.491654
8,31998.193,0.11558221984193046,0:00:36.415710
9,31706.572,0.0976592780348612,0:00:36.377344
10,31298.43,0.11658834870458125,0:00:35.952170
11,30963.014,0.09918640675034177,0:00:35.939723
12,30477.322,0.11641062964213499,0:00:36.658446
13,30140.596,0.09909951018893609,0:00:36.248531
14,29723.682,0.11687811274480434,0:00:36.347381
