Epoch,Loss,Recall,Time
0,1410757.2,0.038634750799645436,0:00:33.731175
1,833468.25,0.07238167796567889,0:00:34.070421
2,737405.9,0.08147506080030376,0:00:32.789676
3,690800.44,0.0760376909341199,0:00:32.427420
4,652339.3,0.08922358685859046,0:00:32.038931
5,616812.0,0.07507081575563175,0:00:31.858508
6,586042.75,0.08689622209489446,0:00:32.277029
7,555764.5,0.07438828784855234,0:00:32.000693
8,528439.56,0.07919284561448367,0:00:32.049658
9,501050.6,0.07555864529616632,0:00:32.694069
10,476870.72,0.0745075424124502,0:00:32.372212
11,450702.94,0.07308128981391854,0:00:32.391649
12,429416.4,0.06899225673086795,0:00:32.397839
13,408684.44,0.07009208845475932,0:00:32.345094
14,389397.8,0.0670800939929856,0:00:32.066380
