Epoch,Loss,Recall,Time
0,6661870000.0,0.04444187432084807,0:00:35.514208
1,822081000.0,0.08308058710133898,0:00:35.026371
2,248701970.0,0.08661689505537863,0:00:35.056993
3,149772200.0,0.088680457383349,0:00:34.401995
4,131667784.0,0.09402924345124197,0:00:33.788243
5,118140010.0,0.09432666285117237,0:00:33.866729
6,99454300.0,0.09569451878580978,0:00:34.539186
7,80134360.0,0.09332391635109329,0:00:34.384274
8,76609590.0,0.09474812570648078,0:00:34.160178
9,59663510.0,0.09421183157062406,0:00:34.259734
10,59660148.0,0.09834794234392298,0:00:33.798444
11,48042800.0,0.0901068396211083,0:00:33.857024
12,44914780.0,0.09611676852586892,0:00:33.713066
13,39073932.0,0.09552461284824526,0:00:33.135395
14,37906310.0,0.09854652495253356,0:00:33.561042
