Epoch,Loss,Recall,Time
0,13895.563,0.043854343436061254,0:00:33.884397
1,8420.418,0.10836708084685902,0:00:32.648623
2,7219.9688,0.12053970756075023,0:00:32.332498
3,7478.9707,0.06889136180314948,0:00:33.134352
4,6844.584,0.11440193146199447,0:00:33.255028
5,7141.6978,0.0772634313401959,0:00:32.930913
6,6756.4023,0.10819716647977898,0:00:33.080504
7,6922.7993,0.08954191264373265,0:00:32.954833
8,6765.104,0.09978759902920385,0:00:32.407298
9,6786.9272,0.09868855075676447,0:00:32.078200
10,6782.549,0.09508932568346974,0:00:32.638657
11,6767.406,0.10348231891253312,0:00:32.861084
12,6770.254,0.09129537554847943,0:00:32.619728
13,6795.513,0.10217403802362732,0:00:32.862079
14,6760.813,0.08761794974956626,0:00:32.776311
