Epoch,Loss,Recall,Time
0,64928.594,0.04278522572418972,0:00:34.476762
1,10501.371,0.11907009058308403,0:00:33.361706
2,4228.0522,0.10185611009151459,0:00:33.806549
3,1695.803,0.08565496274279663,0:00:33.158289
4,825.8237,0.10933516193614715,0:00:33.530293
5,954.695,0.0938458663698852,0:00:33.156298
6,667.25183,0.11175202024477056,0:00:33.480423
7,737.0177,0.10565995297401919,0:00:33.303924
8,583.8857,0.11632788901248771,0:00:33.250018
9,611.88086,0.11589732561945032,0:00:33.176239
10,527.2662,0.11731884066029541,0:00:32.875057
11,531.6492,0.11672525381077066,0:00:33.394674
12,490.35565,0.11675213872518819,0:00:33.136294
13,489.42288,0.1156979324124846,0:00:33.080497
14,465.7378,0.11544543335171685,0:00:33.021635
