Epoch,Loss,Recall,Time
0,37115.69,0.04257559865546893,0:00:34.103759
1,20881.592,0.11801728744888186,0:00:33.097452
2,18402.223,0.09717018106419507,0:00:33.788626
3,16354.026,0.08510863904642867,0:00:33.119369
4,14884.33,0.08820859844550745,0:00:33.264006
5,13850.342,0.0911306367029398,0:00:33.357754
6,13389.745,0.0868300167328127,0:00:33.603099
7,12573.037,0.09336124694650741,0:00:32.963817
8,12440.891,0.08703524328182291,0:00:32.900964
9,11852.536,0.09442886514606158,0:00:33.035617
10,11786.864,0.08951752773480579,0:00:33.287941
11,11376.827,0.09482530200460919,0:00:33.171241
12,11348.654,0.0933986289123152,0:00:33.195207
13,11067.331,0.09437175812780654,0:00:33.029617
14,11045.945,0.09450267590426091,0:00:33.273982
