Epoch,Loss,Recall,Time
0,9566.88,0.04337994009724547,0:00:33.897077
1,3211.8694,0.11855209938942375,0:00:33.296757
2,2499.9634,0.11048104129238709,0:00:33.050017
3,2317.2773,0.07655729065932491,0:00:32.763921
4,2126.6033,0.11631927635898576,0:00:33.133356
5,2114.6606,0.07764212203065897,0:00:33.715796
6,1965.6971,0.11532023919369673,0:00:32.958823
7,1967.9962,0.0738205923346077,0:00:32.988742
8,1829.0513,0.11526275977729945,0:00:33.233089
9,1836.2944,0.06891209659930707,0:00:32.871056
10,1717.7788,0.11540092638363122,0:00:32.509027
11,1734.8628,0.0664422483521885,0:00:32.927913
12,1623.2042,0.1149010135248728,0:00:32.891004
13,1648.3698,0.06586693142480231,0:00:32.645661
14,1550.9786,0.11482749616759635,0:00:32.737396
