Epoch,Loss,Recall,Time
0,94374.63,0.04287938288851155,0:00:34.607034
1,31615.883,0.11856946452574542,0:00:34.001105
2,25012.799,0.11036820858873356,0:00:33.984825
3,23092.773,0.07644922679314764,0:00:33.698651
4,21040.363,0.11635824556540267,0:00:33.226421
5,21060.164,0.076669048115042,0:00:33.378446
6,19582.787,0.1163369452026644,0:00:33.103108
7,19563.328,0.07470353648447917,0:00:33.195681
8,18218.383,0.11548307018292393,0:00:33.533105
9,18322.664,0.0718878166033898,0:00:33.081361
10,17103.521,0.11639737983841021,0:00:33.302404
11,17319.264,0.07048782132252193,0:00:33.482223
12,16200.817,0.11516021789613003,0:00:33.412344
13,16488.08,0.0695214006121014,0:00:33.120727
14,15418.073,0.11522058684157849,0:00:32.847170
