Epoch,Loss,Recall,Time
0,3706.569,0.042681684506482784,0:00:35.181917
1,2123.9841,0.11596740533013424,0:00:33.557222
2,1808.1515,0.10277384096721914,0:00:34.300234
3,1710.3251,0.08540248536900874,0:00:33.705806
4,1408.6818,0.09267283994650612,0:00:33.870384
5,1515.2153,0.09065377251826902,0:00:33.778630
6,1258.2598,0.0902438463184062,0:00:33.674906
7,1412.8427,0.09227707025028094,0:00:34.137670
8,1172.0193,0.09052447958313051,0:00:33.582155
9,1339.7538,0.09338808324074037,0:00:33.521317
10,1111.9999,0.0922161353117517,0:00:33.474455
11,1291.106,0.0929235724512591,0:00:33.798595
12,1081.0714,0.09319086993979335,0:00:33.723757
13,1258.404,0.0944730660727055,0:00:33.899348
14,1061.7738,0.09441671297937186,0:00:34.137640
