Epoch,Loss,Recall,Time
0,1781308000.0,0.04027156329027946,0:00:35.173274
1,1694737700.0,0.07090786753945322,0:00:34.193156
2,1606535700.0,0.07867019543281044,0:00:34.449742
3,1517332100.0,0.06379895335141848,0:00:34.247171
4,1429920900.0,0.09043855215446754,0:00:34.309499
5,1344578200.0,0.07605749877694136,0:00:34.147555
6,1237329000.0,0.08419358794691748,0:00:34.001021
7,1139453400.0,0.0783758787189193,0:00:34.496375
8,1047629900.0,0.08844073597907191,0:00:34.434253
9,950591200.0,0.08531802117980944,0:00:34.186906
10,860119400.0,0.07720910294649722,0:00:34.410083
11,764018600.0,0.08406661860012934,0:00:34.382408
12,682518660.0,0.08050931526609967,0:00:34.196135
13,612601600.0,0.08391966287969822,0:00:34.026022
14,542117100.0,0.07259358771902195,0:00:33.921104
