Epoch,Loss,Recall,Time
0,71220190.0,0.0391146357910665,0:00:33.629274
1,9929724.0,0.07918797317966984,0:00:32.550073
2,3263064.0,0.07915647237055777,0:00:32.888940
3,2276067.8,0.08455734355777121,0:00:33.571799
4,1811034.4,0.08258015973298427,0:00:32.467416
5,1491188.5,0.08679993966790722,0:00:32.515329
6,1380312.6,0.08015544481311652,0:00:32.414722
7,1159636.1,0.09028198567815612,0:00:32.222938
8,1019717.3,0.08527538644159888,0:00:32.196833
9,1012309.9,0.08989001278648028,0:00:32.856225
10,898064.9,0.08948893149798236,0:00:32.088959
11,869369.56,0.0890783096075434,0:00:31.743403
12,852116.56,0.08606717482140407,0:00:32.219779
13,820551.9,0.0847483400562311,0:00:32.310376
14,733350.3,0.08150664282634774,0:00:32.582884
