Epoch,Loss,Recall,Time
0,7804.8096,0.04310549545293748,0:00:35.919611
1,2082.2034,0.11647309000584351,0:00:34.809871
2,1635.8705,0.10550515940646375,0:00:34.922568
3,1487.8921,0.08616113439492096,0:00:34.556548
4,1259.3508,0.1133840571367621,0:00:34.302228
5,1330.0981,0.08808748331358433,0:00:33.912272
6,1175.5664,0.1136613426448327,0:00:34.631315
7,1232.003,0.08927135628766464,0:00:34.496708
8,1119.7769,0.11313318618158928,0:00:34.184542
9,1174.8285,0.08995125841390203,0:00:34.241390
10,1074.6453,0.11317338425339135,0:00:33.646013
11,1125.4993,0.09067447002896191,0:00:33.718785
12,1046.9097,0.11352948480723862,0:00:34.371029
13,1093.4772,0.09145541846385793,0:00:34.098970
14,1020.99115,0.11279131888664895,0:00:34.215449
