Epoch,Loss,Recall,Time
0,67421416.0,0.04281522184409445,0:00:36.026878
1,10316979.0,0.07695608346208402,0:00:34.246553
2,4299825.0,0.08032676082298784,0:00:33.866142
3,3228872.2,0.08453660885866873,0:00:33.706798
4,2333326.5,0.08754744545179212,0:00:33.563676
5,2143923.8,0.08546720797231165,0:00:33.618959
6,1921760.5,0.08671124411550347,0:00:33.731599
7,1777009.9,0.08791994379632596,0:00:33.557808
8,1524224.8,0.09097501172526824,0:00:33.804787
9,1364557.8,0.08194962513983213,0:00:33.604573
10,1314602.5,0.08735572253197721,0:00:33.928259
11,1120351.9,0.07534081951120955,0:00:33.496596
12,1086552.1,0.08212212872316528,0:00:33.465460
13,902546.44,0.07010400724808641,0:00:33.750722
14,771419.5,0.07937771366397232,0:00:33.610543
