Epoch,Loss,Recall,Time
0,2028.919,0.042545861344972,0:00:36.958123
1,1132.3258,0.1170966980536604,0:00:34.982430
2,1013.93945,0.11477169053550329,0:00:35.416245
3,1097.4559,0.06436531330376857,0:00:35.612723
4,873.2539,0.11786820683204655,0:00:34.781961
5,1002.6719,0.074797938167385,0:00:35.050211
6,838.3997,0.11761315090177987,0:00:35.091126
7,957.0985,0.08413778373059365,0:00:34.916585
8,821.14465,0.11785928782897932,0:00:35.006344
9,919.2831,0.08736122769330361,0:00:35.244745
10,815.70496,0.11792719813045319,0:00:34.468797
11,900.6141,0.09022112366336234,0:00:34.747053
12,809.73474,0.11703340991077384,0:00:35.002339
13,880.6738,0.09272362661752921,0:00:35.251687
14,807.9158,0.11466745218247827,0:00:35.154945
