Epoch,Loss,Recall,Time
0,16006030.0,0.04200913291385086,0:00:34.547638
1,7221798.0,0.0896452753251181,0:00:34.802533
2,4345803.5,0.11836914911616137,0:00:34.386321
3,3298592.5,0.09147950774609959,0:00:34.110958
4,2419273.0,0.11885451823274647,0:00:33.684376
5,1777214.0,0.09473932085262554,0:00:34.118556
6,1657747.5,0.1121219421436824,0:00:33.841204
7,1281956.8,0.09530580823878324,0:00:34.450868
8,1220318.0,0.11199807345936107,0:00:34.189815
9,980100.25,0.09505708046325663,0:00:34.077747
10,913019.4,0.10224273343367249,0:00:34.279191
11,818166.56,0.09772128164158116,0:00:34.516854
12,775351.5,0.10416857524954089,0:00:34.161624
13,653502.0,0.09691789128728487,0:00:34.902126
14,619759.7,0.10478451170268217,0:00:34.136518
