Epoch,Loss,Recall,Time
0,1808397.8,0.035933756622937386,0:00:35.536736
1,871855.1,0.08810491599644228,0:00:35.241888
2,572322.7,0.11689291189523626,0:00:35.563782
3,452493.5,0.09153183989908334,0:00:35.952249
4,358600.66,0.11948235283889895,0:00:35.141329
5,291363.25,0.0989655202601448,0:00:35.289943
6,280232.8,0.11868366361408679,0:00:36.213925
7,240386.78,0.10001107597123525,0:00:35.260641
8,230316.38,0.1185345455502385,0:00:35.250341
9,210239.47,0.10157940041835947,0:00:34.653219
10,218913.78,0.112871590195946,0:00:35.269669
11,206220.83,0.10187115544390093,0:00:35.262207
12,191924.33,0.10868857307420272,0:00:35.778146
13,206636.34,0.1017668207889306,0:00:34.960721
14,197678.61,0.10986159758577646,0:00:35.628148
