Epoch,Loss,Recall,Time
0,9788844.0,0.04324816071633982,0:00:33.520359
1,9652262.0,0.09162843249194166,0:00:33.956140
2,9511423.0,0.07886597094247572,0:00:33.846012
3,9375862.0,0.07914040503071967,0:00:33.419497
4,9232923.0,0.07989496231220694,0:00:33.559784
5,9084475.0,0.09406190375196913,0:00:33.690182
6,8941887.0,0.082859785166469,0:00:33.728959
7,8793691.0,0.08985006548925382,0:00:33.880853
8,8658507.0,0.08333408138369269,0:00:33.608868
9,8501183.0,0.09717352347865177,0:00:33.307928
10,8356372.5,0.08644771355083869,0:00:33.530553
11,8221827.0,0.094463712794236,0:00:33.471457
12,8062365.5,0.08537698442173923,0:00:33.641183
13,7933827.0,0.09767404523685283,0:00:33.644282
14,7808436.0,0.08373654884262798,0:00:33.461934
