Epoch,Loss,Recall,Time
0,7575526.5,0.04522807900210961,0:00:36.537224
1,1754995.9,0.07576053441815765,0:00:35.095673
2,1066016.9,0.08123323580079485,0:00:34.724570
3,906439.8,0.08296083390305567,0:00:33.941432
4,845861.0,0.08698663156437923,0:00:34.105806
5,790413.7,0.08913938513673951,0:00:34.047585
6,741640.7,0.090499927770826,0:00:34.917136
7,702789.56,0.09270606810645912,0:00:34.735310
8,674547.75,0.08946679445374481,0:00:34.703026
9,646953.4,0.08631825639242707,0:00:34.340954
10,611969.25,0.08713928216304172,0:00:34.475427
11,575712.5,0.08495760406641031,0:00:34.171766
12,554878.25,0.08487769786542781,0:00:34.170935
13,533435.6,0.07878180957369929,0:00:34.299281
14,509403.72,0.08185516112187999,0:00:34.333794
