Epoch,Loss,Recall,Time
0,73657.96,0.03518413114600907,0:00:33.809624
1,56443.6,0.09269601794088188,0:00:33.823602
2,50278.023,0.11720057678443759,0:00:33.712471
3,48219.598,0.0983549131141978,0:00:34.024403
4,46971.676,0.11891194912728072,0:00:33.804006
5,45953.477,0.10544698986811986,0:00:33.634449
6,45789.094,0.1162163199249623,0:00:34.186697
7,45143.824,0.109085433422759,0:00:34.183984
8,45133.324,0.11825952589666665,0:00:33.499986
9,44356.668,0.10833360356015283,0:00:33.992079
10,44449.434,0.11271748290122653,0:00:33.516546
11,44086.445,0.10750488634998846,0:00:33.958502
12,43589.777,0.11147844542764697,0:00:33.763299
13,43580.84,0.10787923615894894,0:00:33.640511
14,43478.645,0.11443901568277474,0:00:33.219526
