Epoch,Loss,Recall,Time
0,25673328.0,0.042069370549592436,0:00:36.361289
1,24708236.0,0.08572419949760664,0:00:35.386258
2,23798276.0,0.07979376931249045,0:00:35.302449
3,22829128.0,0.0724818504313951,0:00:35.767137
4,21821362.0,0.08055469113749998,0:00:36.310508
5,20826310.0,0.0879030756958072,0:00:36.297340
6,19823566.0,0.0841603197547399,0:00:35.894632
7,18824478.0,0.09154545046194361,0:00:35.503170
8,17861148.0,0.08460368938422982,0:00:35.836776
9,16845416.0,0.09697120391046345,0:00:35.394075
10,15778354.0,0.09258442031914711,0:00:35.485979
11,14963156.0,0.09364675600862551,0:00:35.727899
12,13926185.0,0.09411319119324486,0:00:36.343061
13,13244545.0,0.09496769345385414,0:00:35.184037
14,12426335.0,0.09292499089594357,0:00:35.919653
