Epoch,Loss,Recall,Time
0,688648060.0,0.04143067723863166,0:00:35.199038
1,84308760.0,0.07624338075862858,0:00:34.364510
2,29012884.0,0.08958990530911584,0:00:34.707568
3,18631966.0,0.0837313108767228,0:00:33.509716
4,13557636.0,0.09521033125450505,0:00:33.654508
5,11473394.0,0.08795289238681439,0:00:33.402159
6,10414843.0,0.09506904409087745,0:00:32.595120
7,8972509.0,0.08773604055315516,0:00:33.309164
8,8026075.0,0.09387165994731395,0:00:33.026981
9,7457539.5,0.08794561125987448,0:00:33.323093
10,7238496.5,0.09726180638202123,0:00:33.351614
11,6815587.0,0.08636940858567524,0:00:33.389562
12,6317865.0,0.09727836351648261,0:00:33.316260
13,5280601.0,0.085445404571319,0:00:33.225416
14,4352499.0,0.09178450428318248,0:00:33.200213
