Epoch,Loss,Recall,Time
0,66001.016,0.04213760148612231,0:00:38.022763
1,9727.418,0.11679869273883493,0:00:36.225074
2,3766.9272,0.10148627719117768,0:00:36.686864
3,1437.2585,0.09412237607929481,0:00:36.275383
4,788.31775,0.10824159747385423,0:00:35.511939
5,871.41437,0.10082214791984273,0:00:36.393282
6,665.4585,0.11102672104548969,0:00:35.983307
7,699.41504,0.10674930276671575,0:00:35.933847
8,602.2448,0.11488339237406622,0:00:35.936977
9,606.257,0.11200821928966867,0:00:36.067411
10,562.545,0.1164115304740561,0:00:36.239143
11,552.4109,0.11766996505107939,0:00:35.842878
12,526.52563,0.11679382773750832,0:00:35.832198
13,510.6657,0.11594711479434952,0:00:35.863922
14,489.4091,0.11546821066569793,0:00:36.047154
