Epoch,Loss,Recall,Time
0,1883.8921,0.04244902945649172,0:00:33.788646
1,746.4553,0.1157299102805778,0:00:33.428522
2,700.6693,0.11079280591839562,0:00:33.340800
3,741.9455,0.074189896887335,0:00:33.328832
4,633.71497,0.11632388210297151,0:00:33.172264
5,709.2456,0.0821682039099413,0:00:33.322830
6,631.0028,0.11402127828892486,0:00:33.528297
7,690.8328,0.08659045818970762,0:00:32.936881
8,631.6161,0.11200716661874728,0:00:32.609747
9,676.2519,0.0898962267406973,0:00:32.874050
10,629.67523,0.1087917286039676,0:00:32.333496
11,665.0994,0.09079045246736736,0:00:33.219173
12,628.0131,0.10642159955999632,0:00:32.884000
13,654.47626,0.0943572940994701,0:00:33.426559
14,630.44556,0.10423104735563514,0:00:32.583825
