Epoch,Loss,Recall,Time
0,68070650.0,0.04154399993318247,0:00:35.185371
1,11033701.0,0.06423339328443221,0:00:33.851294
2,4449220.0,0.09053366987819854,0:00:33.894902
3,3532845.0,0.07667475500260153,0:00:33.593738
4,2993074.0,0.09351035971119359,0:00:33.720125
5,2747623.2,0.0810210752159304,0:00:33.408191
6,2477581.2,0.09204240401422198,0:00:33.489176
7,2114920.0,0.08164252742456242,0:00:33.718064
8,2027445.6,0.08941746324050866,0:00:33.560983
9,1896784.2,0.08008646575861092,0:00:33.706864
10,1723488.5,0.08589405211215037,0:00:33.134486
11,1517366.8,0.08252092095001293,0:00:33.220997
12,1496863.6,0.07716999012416742,0:00:33.413196
13,1298080.0,0.08313534039498521,0:00:33.966804
14,1108504.4,0.06730924356772795,0:00:33.258837
