Epoch,Loss,Recall,Time
0,12145.58,0.04263171579355166,0:00:37.400602
1,5711.6553,0.11758562411376026,0:00:35.718590
2,4282.0244,0.10619869804814452,0:00:36.097374
3,3553.539,0.09812103532262076,0:00:36.238799
4,3407.9248,0.11424930525733919,0:00:35.692145
5,3356.4224,0.09856673502422952,0:00:35.918657
6,3290.0889,0.11430574949879875,0:00:34.903653
7,3244.94,0.09877064916869303,0:00:35.956281
8,3204.2612,0.11548094289629637,0:00:35.387032
9,3170.1616,0.1002766151644244,0:00:35.637507
10,3124.1777,0.11596221846227586,0:00:35.571641
11,3091.7092,0.10051630364530646,0:00:35.791489
12,3051.75,0.11615509881551311,0:00:35.750917
13,3016.7915,0.101854652559611,0:00:35.192246
14,2976.1602,0.1164579992410636,0:00:35.241028
