Epoch,Loss,Recall,Time
0,95633.47,0.04272570736332376,0:00:36.239631
1,31493.562,0.11744633787249027,0:00:34.612171
2,24764.65,0.10877574497941993,0:00:35.543280
3,22883.072,0.07777868428219362,0:00:34.743943
4,21101.602,0.11541501057730727,0:00:34.672510
5,21021.29,0.07744011970224712,0:00:34.575548
6,19547.695,0.11492195063993536,0:00:34.323267
7,19455.283,0.07473429942312919,0:00:33.820511
8,18181.967,0.11459838426309732,0:00:34.853088
9,18235.453,0.07195835512054359,0:00:34.256323
10,17131.516,0.11531997220527726,0:00:34.621388
11,17246.035,0.06883428103109138,0:00:34.262093
12,16168.283,0.1148297110842166,0:00:34.268399
13,16426.17,0.0685013896260207,0:00:34.166601
14,15457.624,0.11474924371228551,0:00:34.241100
