Epoch,Loss,Recall,Time
0,1874.9392,0.04301741656317612,0:00:36.965105
1,761.08624,0.11764380727315918,0:00:35.089131
2,699.67615,0.11102794927533467,0:00:35.433193
3,752.67395,0.07965913981483855,0:00:35.626684
4,628.5929,0.11715882356428897,0:00:35.369372
5,722.4495,0.08491884443415566,0:00:35.640649
6,626.7619,0.11448738679509368,0:00:35.205810
7,706.4089,0.08788164868196832,0:00:35.039255
8,627.5758,0.11120414584458092,0:00:34.984402
9,693.4728,0.08949053777208668,0:00:35.102103
10,622.349,0.1081644755392586,0:00:35.832129
11,680.4585,0.09231146579198496,0:00:35.482080
12,622.81793,0.10578974425616075,0:00:35.518944
13,672.4327,0.09382740962587213,0:00:35.565835
14,622.1989,0.10382654834762646,0:00:34.920586
