Epoch,Loss,Recall,Time
0,188069800.0,0.04411041318615736,0:00:36.731621
1,178118980.0,0.07394152429776847,0:00:35.344795
2,168677840.0,0.07420953115153647,0:00:34.751293
3,159318820.0,0.08335836446978896,0:00:35.307015
4,148877820.0,0.0785566446364346,0:00:35.420102
5,139665800.0,0.0969526157736764,0:00:35.268092
6,128452960.0,0.08419702771566061,0:00:34.658304
7,118664350.0,0.09108340917932277,0:00:34.653559
8,107615890.0,0.08876880583843387,0:00:35.064518
9,97157050.0,0.08983453420569402,0:00:34.998788
10,88030070.0,0.07890397243230564,0:00:34.697330
11,77793780.0,0.08144448846538072,0:00:34.500510
12,69272250.0,0.08265850517505245,0:00:35.051996
13,62069884.0,0.0807684336430788,0:00:34.467470
14,54757230.0,0.07960628227468594,0:00:34.344335
