Epoch,Loss,Recall,Time
0,18707.89,0.04308122693513922,0:00:34.398989
1,7514.3286,0.11836660024842356,0:00:33.453480
2,7018.015,0.11095279349870725,0:00:34.107748
3,7571.952,0.07557082473111518,0:00:33.766662
4,6262.871,0.1172814108524839,0:00:33.446565
5,7184.788,0.07744956445151982,0:00:32.952797
6,6252.921,0.11559051665792236,0:00:33.508341
7,6952.457,0.08131219471412318,0:00:33.633052
8,6262.567,0.11315949205812585,0:00:33.794553
9,6823.665,0.08405430651116867,0:00:33.488432
10,6239.6235,0.1122839582456593,0:00:33.697796
11,6714.069,0.08750175193516191,0:00:33.598111
12,6231.6484,0.11079580875186665,0:00:33.306860
13,6605.768,0.09048701523247876,0:00:32.943862
14,6232.124,0.1084921122482374,0:00:33.374709
