Epoch,Loss,Recall,Time
0,7919371.0,0.038149407289728154,0:00:34.835148
1,1839152.0,0.07294313889123935,0:00:33.714717
2,1147224.5,0.08991172511331452,0:00:32.477037
3,988532.4,0.08480688462205377,0:00:33.579710
4,892019.2,0.09551804816063206,0:00:32.816481
5,835981.7,0.08725215232957498,0:00:32.606356
6,773924.5,0.0919938730901291,0:00:32.378058
7,725304.25,0.08734244146814897,0:00:31.993059
8,682048.5,0.0897576555271212,0:00:31.623921
9,639730.94,0.07232174954356063,0:00:31.480128
10,585795.7,0.07626336804808805,0:00:32.007074
11,550170.9,0.07029391555982736,0:00:32.123173
12,522824.47,0.0731181516600244,0:00:32.490992
13,490201.8,0.059678166045265865,0:00:32.761488
14,478719.38,0.06681188532684745,0:00:32.777528
