Epoch,Loss,Recall,Time
0,18765.0,0.042828906035493115,0:00:36.025619
1,7473.748,0.11848625078209615,0:00:34.457846
2,7084.373,0.11082588410046246,0:00:35.337471
3,7382.3325,0.07891517302425731,0:00:34.623357
4,6354.6504,0.11677780637211314,0:00:34.039931
5,7004.5894,0.08416433882378294,0:00:34.425657
6,6345.4478,0.11510482540943308,0:00:34.667200
7,6806.83,0.08793450876736802,0:00:34.860734
8,6332.5835,0.11228584782063235,0:00:34.409940
9,6638.861,0.09108208943621085,0:00:34.640306
10,6307.5967,0.11008987389108829,0:00:34.425902
11,6565.7393,0.094572355954287,0:00:34.315224
12,6317.524,0.10850325590270087,0:00:34.659241
13,6461.962,0.09766314108065169,0:00:34.872730
14,6322.484,0.10788754186328961,0:00:34.580521
