Epoch,Loss,Recall,Time
0,63734.387,0.04290734834146221,0:00:38.228724
1,9663.936,0.11662217423411006,0:00:36.431481
2,3741.0405,0.10184917130549347,0:00:37.265305
3,1412.0002,0.09258031607307046,0:00:36.433522
4,711.1366,0.10743212986056568,0:00:36.444483
5,846.59534,0.10133836343108914,0:00:35.970775
6,592.49023,0.10988269719934234,0:00:35.673545
7,655.9408,0.10865336507099553,0:00:35.643629
8,529.6894,0.11374110821830509,0:00:36.028757
9,562.13904,0.1151875682754849,0:00:36.513704
10,485.6982,0.11667843771722246,0:00:36.042486
11,500.28928,0.11682482843354207,0:00:35.397896
12,459.9586,0.11574585176655695,0:00:36.289418
13,468.06232,0.11605928356858994,0:00:36.007228
14,451.22546,0.11545947308806041,0:00:35.727924
