Epoch,Loss,Recall,Time
0,1442180.2,0.03957683672937078,0:00:34.026655
1,844927.44,0.07128094981071732,0:00:33.768050
2,747300.3,0.09308742085623899,0:00:33.400441
3,696481.7,0.07635360066444138,0:00:32.606757
4,655143.3,0.09215366282764408,0:00:32.089799
5,620308.0,0.08145979480933517,0:00:32.502519
6,586269.56,0.08889325572407604,0:00:32.628663
7,555702.1,0.08177154048631785,0:00:32.435092
8,526095.5,0.0775622232024254,0:00:32.302962
9,498990.28,0.07757019828988021,0:00:32.809306
10,471919.38,0.06837172711988516,0:00:32.295128
11,447178.78,0.07862570449161518,0:00:32.589752
12,423239.47,0.06500196204681892,0:00:32.680320
13,404757.97,0.07456189962976334,0:00:32.506582
14,386118.4,0.05954569256197918,0:00:32.209015
