Epoch,Loss,Recall,Time
0,186542820.0,0.041804262379325705,0:00:36.820712
1,177406060.0,0.0829480364457025,0:00:35.712811
2,168368060.0,0.09130304986981234,0:00:35.816582
3,159307060.0,0.07492609286811579,0:00:36.025679
4,149550850.0,0.08960714578182305,0:00:35.469631
5,140031660.0,0.08925679402687281,0:00:35.737216
6,129830120.0,0.09471067584700184,0:00:36.120102
7,120408620.0,0.0853600228472448,0:00:36.271875
8,110040160.0,0.09549868900203516,0:00:35.673564
9,99515970.0,0.08709269791978567,0:00:36.585153
10,90319910.0,0.08935078692447462,0:00:35.530053
11,79948040.0,0.08327744181972652,0:00:35.734438
12,71575630.0,0.08869929608554944,0:00:35.971289
13,64709620.0,0.08461085684222089,0:00:35.845094
14,58396788.0,0.07994359986415601,0:00:35.653471
