Epoch,Loss,Recall,Time
0,70626.945,0.04252660002798269,0:00:34.417395
1,15132.1455,0.11824512327910151,0:00:33.119365
2,9163.556,0.10393045030844472,0:00:33.965143
3,7390.9097,0.0912148337614197,0:00:33.763176
4,5998.436,0.11093583114259052,0:00:33.512732
5,6096.244,0.0940455652876119,0:00:33.586070
6,5485.8813,0.11230138490340924,0:00:33.306111
7,5437.173,0.09865197887526533,0:00:33.287054
8,5044.6523,0.11440973734572962,0:00:33.347034
9,4945.074,0.10285458219338282,0:00:32.971822
10,4672.029,0.11596107205091936,0:00:33.090511
11,4599.9946,0.10894501865927524,0:00:33.668185
12,4449.768,0.11640251485444258,0:00:33.649974
13,4404.087,0.11418601603468954,0:00:33.910267
14,4331.0635,0.11560510100030744,0:00:33.905143
