Epoch,Loss,Recall,Time
0,6695.2637,0.042336109281297524,0:00:35.400132
1,1311.2815,0.11837777473796651,0:00:34.165844
2,583.5216,0.1029124924322791,0:00:34.548795
3,357.865,0.08713008242161852,0:00:34.369357
4,268.89893,0.10864228831669259,0:00:34.008953
5,275.57843,0.09277263126130393,0:00:33.865843
6,242.90376,0.11065981525227431,0:00:33.563514
7,244.3927,0.10214105510982299,0:00:33.985295
8,226.10399,0.11580506316170264,0:00:33.009861
9,223.7496,0.1119580740305408,0:00:33.170355
10,212.42064,0.11700464374517441,0:00:33.800788
11,209.1269,0.11614658224109005,0:00:34.035665
12,200.16263,0.11633584866841887,0:00:34.032604
13,196.0927,0.11547077541301277,0:00:33.567815
14,190.08662,0.11534586660117856,0:00:33.759125
