Epoch,Loss,Recall,Time
0,245777.0,0.03828945623627128,0:00:32.777241
1,133214.6,0.0821579388210335,0:00:33.287715
2,97050.766,0.11689198985678431,0:00:32.767354
3,84136.234,0.08608705769028516,0:00:32.795018
4,75822.05,0.120136043128218,0:00:32.572248
5,67760.17,0.08921111731151436,0:00:32.793101
6,68188.016,0.12159239674921919,0:00:32.331754
7,63714.637,0.08810785942375027,0:00:32.373895
8,65492.055,0.12046416692251995,0:00:32.172434
9,61911.805,0.08777992418616654,0:00:32.562128
10,61626.88,0.11507124244312114,0:00:32.761401
11,60644.086,0.09044603808592774,0:00:32.370773
12,62482.82,0.1134896988456579,0:00:32.023408
13,57829.086,0.09118428099350069,0:00:32.532643
14,61301.29,0.1147208485747007,0:00:32.331484
