Epoch,Loss,Recall,Time
0,63662.902,0.04301441162901548,0:00:36.042575
1,10748.517,0.11764017534467985,0:00:34.787947
2,4070.5928,0.10476092425098599,0:00:35.108038
3,2377.209,0.09428494844216595,0:00:35.407311
4,1147.9248,0.11183431954268906,0:00:34.749992
5,1374.2795,0.09603412441058398,0:00:34.926587
6,976.79376,0.11188710523818812,0:00:34.950459
7,1097.1952,0.09882739534354067,0:00:34.364062
8,913.9266,0.1147685128660361,0:00:34.324108
9,965.4437,0.1026198769204436,0:00:34.950485
10,854.83704,0.11616439509080818,0:00:34.721106
11,881.63245,0.1069447338910537,0:00:34.749044
12,826.09973,0.11694864775429657,0:00:34.667254
13,821.5861,0.1143793923873481,0:00:34.770997
14,792.7894,0.11616448895789828,0:00:34.622376
