Epoch,Loss,Recall,Time
0,159846300.0,0.04226878717376907,0:00:32.874918
1,16035820.0,0.08747145949680739,0:00:32.652587
2,3547150.2,0.09522814760536005,0:00:32.272488
3,1833058.0,0.09255292735893333,0:00:32.054137
4,1361187.8,0.10124774558667783,0:00:32.420590
5,1120750.4,0.1045078803480445,0:00:32.409951
6,941846.4,0.0985649376470236,0:00:32.811836
7,813581.6,0.10620598949378561,0:00:32.390540
8,733342.2,0.10123487971300449,0:00:32.597509
9,643006.94,0.10310798528640837,0:00:32.355513
10,583911.0,0.10279405702079493,0:00:32.113726
11,554778.4,0.10362415718242365,0:00:32.556925
12,499110.8,0.10349034940975199,0:00:32.549442
13,477614.94,0.10361260817965982,0:00:31.875694
14,429232.6,0.09992222406994981,0:00:32.261180
