Epoch,Loss,Recall,Time
0,6983.7646,0.04248522112505798,0:00:37.033458
1,1671.1631,0.11695085922219017,0:00:35.126455
2,949.4692,0.10382261319555805,0:00:36.047368
3,774.9017,0.09006903655430112,0:00:36.009938
4,645.029,0.11047018000438459,0:00:35.925255
5,648.9996,0.09445043928356443,0:00:35.322332
6,592.0397,0.11034051027674521,0:00:35.576539
7,581.0384,0.0975245640951373,0:00:35.173260
8,544.49493,0.1135927625149227,0:00:35.301038
9,531.73315,0.1046016735843313,0:00:34.891254
10,507.50842,0.1165737358331367,0:00:35.293815
11,495.99918,0.11009907348633226,0:00:35.741178
12,481.01178,0.11693914958450873,0:00:35.653926
13,474.00937,0.11507204813604018,0:00:35.423355
14,467.20926,0.11614790184317121,0:00:35.799247
