Epoch,Loss,Recall,Time
0,219514.1,0.034786687838453276,0:00:36.189750
1,118073.914,0.10366677059080891,0:00:35.689095
2,90104.086,0.11399667426302668,0:00:36.264610
3,76608.58,0.10402307150674493,0:00:35.557477
4,67962.99,0.11952527447160347,0:00:35.739975
5,63744.926,0.10760625813531248,0:00:37.584689
6,60078.92,0.11968653013786452,0:00:38.373295
7,56526.344,0.11118466094786095,0:00:37.045707
8,55265.375,0.12060245786387894,0:00:36.890365
9,53728.297,0.1129769996559543,0:00:35.810193
10,52521.805,0.11459000406875072,0:00:35.861447
11,51697.664,0.11269699113253424,0:00:36.719969
12,50937.11,0.11495501477544717,0:00:36.422153
13,50773.68,0.11363021075298285,0:00:35.731104
14,50254.254,0.1156590349529269,0:00:35.526966
